"No.","Time","Source","Destination","Protocol","Length","Info"
"2503","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","135","Application Data"
"2504","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","140","Application Data"
"2505","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","1128","Application Data"
"2506","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2507","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","136","Application Data"
"2508","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","704","Application Data"
"2509","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","136","Application Data"
"2510","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","1300","Application Data"
"2511","3.978090","159.180.236.246","192.168.1.12","TLSv1.2","456","Application Data"
"2512","3.978484","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=673454 Ack=419240 Win=8212 Len=0"
"2513","3.979517","192.168.1.12","159.180.236.246","TLSv1.2","149","Application Data"
"2514","3.979680","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"2515","3.979778","192.168.1.12","159.180.236.246","TLSv1.2","143","Application Data"
"2516","3.979937","192.168.1.12","159.180.236.246","TLSv1.2","149","Application Data"
"2517","3.980286","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"2518","3.980389","192.168.1.12","159.180.236.246","TLSv1.2","151","Application Data"
"2519","3.985770","159.180.236.246","192.168.1.12","TLSv1.2","136","Application Data"
"2520","3.985770","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=419322 Ack=669418 Win=1025 Len=0"
"2521","3.985770","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=419322 Ack=671563 Win=1025 Len=0"
"2522","3.985770","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=419322 Ack=673270 Win=1025 Len=0"
"2523","3.985770","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=419322 Ack=673730 Win=1025 Len=0"
"2524","3.986412","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"2525","3.987670","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2526","3.987670","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2527","3.987670","159.180.236.246","192.168.1.12","TLSv1.2","141","Application Data"
"2528","3.987716","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=674197 Ack=419565 Win=8211 Len=0"
"2529","3.988611","192.168.1.12","159.180.236.246","TLSv1.2","1364","Application Data"
"2530","3.988707","192.168.1.12","159.180.236.246","TLSv1.2","510","Application Data"
"2531","3.988797","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"2532","3.989627","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=419565 Ack=674104 Win=1025 Len=0"
"2533","3.994001","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"2534","3.994001","159.180.236.246","192.168.1.12","TLSv1.2","320","Application Data"
"2535","3.994047","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=676074 Ack=421206 Win=8212 Len=0"
"2536","3.994309","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2537","3.997138","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=421206 Ack=675507 Win=1025 Len=0"
"2538","3.999673","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2539","3.999734","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2540","4.000048","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=421206 Ack=676074 Win=1025 Len=0"
"2541","4.000048","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2542","4.000048","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2543","4.000111","192.168.1.12","159.180.236.246","TLSv1.2","138","Application Data"
"2544","4.001131","159.180.236.246","192.168.1.12","TLSv1.2","165","Application Data"
"2545","4.004985","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2546","4.005047","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2547","4.005130","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2548","4.005172","192.168.1.12","159.180.236.246","TLSv1.2","776","Application Data"
"2549","4.006693","192.168.1.12","159.180.236.246","TLSv1.2","259","Application Data"
"2550","4.021021","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"2551","4.035053","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2552","4.050720","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2553","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2554","4.056078","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=422542 Ack=676374 Win=1025 Len=0"
"2555","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2556","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2557","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2558","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2559","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2560","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2561","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2562","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2563","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2564","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2565","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2566","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","267","Application Data"
"2567","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","532","Application Data"
"2568","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","157","Application Data"
"2569","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","165","Application Data"
"2570","4.056078","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2571","4.056683","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=683161 Ack=432109 Win=8212 Len=0"
"2572","4.057680","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2573","4.058019","192.168.1.12","159.180.236.246","TLSv1.2","153","Application Data"
"2574","4.058136","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2575","4.059004","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"2576","4.059128","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"2577","4.059175","192.168.1.12","159.180.236.246","TLSv1.2","283","Application Data"
"2578","4.062528","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=432109 Ack=679222 Win=1025 Len=0"
"2579","4.062528","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=432109 Ack=681368 Win=1025 Len=0"
"2580","4.062528","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=432109 Ack=683089 Win=1025 Len=0"
"2581","4.062528","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2582","4.062528","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2583","4.062667","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=683925 Ack=432265 Win=8211 Len=0"
"2584","4.067073","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=432265 Ack=683404 Win=1025 Len=0"
"2585","4.067073","159.180.236.246","192.168.1.12","TLSv1.2","1347","Application Data"
"2586","4.067073","159.180.236.246","192.168.1.12","TLSv1.2","173","Application Data"
"2587","4.067436","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=683925 Ack=433677 Win=8212 Len=0"
"2588","4.068530","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=433677 Ack=683925 Win=1025 Len=0"
"2589","4.071792","192.168.1.12","159.180.236.246","TLSv1.2","271","Application Data"
"2590","4.072063","159.180.236.246","192.168.1.12","TLSv1.2","130","Application Data"
"2591","4.072063","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"2592","4.072063","159.180.236.246","192.168.1.12","TLSv1.2","317","Application Data"
"2593","4.072341","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=684142 Ack=435391 Win=8212 Len=0"
"2594","4.072770","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2595","4.072778","159.180.236.246","192.168.1.12","TLSv1.2","267","Application Data"
"2596","4.072989","192.168.1.12","159.180.236.246","TLSv1.2","696","Application Data"
"2597","4.073252","192.168.1.12","159.180.236.246","TLSv1.2","239","Application Data"
"2598","4.074641","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2599","4.076850","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2600","4.076876","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=685041 Ack=436757 Win=8207 Len=0"
"2601","4.081764","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=436757 Ack=685041 Win=1025 Len=0"
"2602","4.081764","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2603","4.081764","159.180.236.246","192.168.1.12","TLSv1.2","1074","Application Data"
"2604","4.081764","159.180.236.246","192.168.1.12","TLSv1.2","235","Application Data"
"2605","4.081905","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=685041 Ack=438030 Win=8212 Len=0"
"2606","4.083060","192.168.1.12","159.180.236.246","TLSv1.2","145","Application Data"
"2607","4.084304","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2608","4.084339","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2609","4.084355","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"2610","4.084370","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"2611","4.084404","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"2612","4.085505","192.168.1.12","159.180.236.246","TLSv1.2","138","Application Data"
"2613","4.087574","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"2614","4.087574","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"2615","4.087574","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"2616","4.087574","159.180.236.246","192.168.1.12","TLSv1.2","770","Application Data"
"2617","4.087574","159.180.236.246","192.168.1.12","TLSv1.2","1360","Application Data"
"2618","4.087931","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=690400 Ack=444324 Win=8212 Len=0"
"2619","4.088394","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2620","4.088507","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2621","4.089235","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2622","4.089235","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2623","4.089235","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2624","4.089235","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2625","4.089235","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2626","4.089235","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2627","4.089584","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=690544 Ack=452184 Win=8212 Len=0"
"2628","4.090007","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2629","4.090134","192.168.1.12","159.180.236.246","TLSv1.2","200","Application Data"
"2630","4.090007","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2631","4.090007","159.180.236.246","192.168.1.12","TLSv1.2","925","Application Data"
"2632","4.090007","159.180.236.246","192.168.1.12","TLSv1.2","375","Application Data"
"2633","4.090632","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=690690 Ack=455996 Win=8212 Len=0"
"2634","4.091053","192.168.1.12","159.180.236.246","TLSv1.2","150","Application Data"
"2635","4.092644","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"2636","4.092730","192.168.1.12","159.180.236.246","TLSv1.2","218","Application Data"
"2637","4.092946","192.168.1.12","159.180.236.246","TLSv1.2","473","Application Data"
"2638","4.092985","192.168.1.12","159.180.236.246","TLSv1.2","408","Application Data"
"2639","4.094092","159.180.236.246","192.168.1.12","TLSv1.2","1128","Application Data"
"2640","4.094092","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=457070 Ack=687980 Win=1025 Len=0"
"2641","4.094092","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=457070 Ack=690125 Win=1025 Len=0"
"2642","4.094092","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=457070 Ack=690400 Win=1025 Len=0"
"2643","4.094092","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2644","4.094092","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2645","4.094254","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=691815 Ack=457226 Win=8207 Len=0"
"2646","4.094647","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2647","4.099042","192.168.1.12","159.180.236.246","TLSv1.2","734","Application Data"
"2648","4.112301","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"2649","4.150214","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=457226 Ack=690786 Win=1025 Len=0"
"2650","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","1090","Application Data"
"2651","4.150214","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=458262 Ack=691042 Win=1025 Len=0"
"2652","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"2653","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","348","Application Data"
"2654","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","139","Application Data"
"2655","4.150214","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=460016 Ack=691887 Win=1025 Len=0"
"2656","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","157","Application Data"
"2657","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2658","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"2659","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","267","Application Data"
"2660","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","480","Application Data"
"2661","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","157","Application Data"
"2662","4.150285","192.168.1.12","159.180.236.246","TLSv1.2","365","Application Data"
"2663","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","165","Application Data"
"2664","4.150214","159.180.236.246","192.168.1.12","TLSv1.2","1135","Application Data"
"2665","4.150886","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=692970 Ack=462209 Win=8212 Len=0"
"2666","4.151660","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2667","4.151923","159.180.236.246","192.168.1.12","TLSv1.2","1300","Application Data"
"2668","4.151923","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=463455 Ack=692659 Win=1025 Len=0"
"2669","4.151923","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"2670","4.152059","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2671","4.152281","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"2672","4.153347","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"2673","4.153468","192.168.1.12","159.180.236.246","TLSv1.2","157","Application Data"
"2674","4.153510","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"2675","4.160756","159.180.236.246","192.168.1.12","TLSv1.2","143","Application Data"
"2676","4.160756","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=463616 Ack=693186 Win=1025 Len=0"
"2677","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"2678","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"2679","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"2680","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","551","Application Data"
"2681","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1360","Application Data"
"2682","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2683","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2684","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2685","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2686","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2687","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2688","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2689","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2690","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"2691","4.162861","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
